term,weight
mama,0.1588028338468573
yeller,0.11844044691078108
didnt,0.09462002183375248
arliss,0.08866491556449534
time,0.08138645234651437
id,0.07543134607725722
dog,0.0734463106541715
right,0.07212295370544769
hog,0.06285945506438102
papa,0.05161092100022863
way,0.050949242525866724
bull,0.049625885577142904
head,0.042347422359161946
jumper,0.039039029987352425
told,0.039039029987352425
water,0.03705399456426671
day,0.0363923160899048
till,0.03506895914118099
wasnt,0.03308392371809527
thing,0.03242224524373337
look,0.03242224524373337
rock,0.03176056676937146
house,0.031098888295009557
cabin,0.030437209820647654
heard,0.029775531346285748
foot,0.029775531346285748
corn,0.029113852871923838
tree,0.029113852871923838
lisbeth,0.027128817448838122
place,0.025805460500114313
saw,0.025805460500114313
ground,0.025143782025752407
left,0.025143782025752407
horse,0.025143782025752407
stood,0.025143782025752407
fight,0.0244821035513905
lick,0.0244821035513905
ran,0.0244821035513905
bear,0.0244821035513905
mad,0.023820425077028595
cow,0.023158746602666692
spot,0.023158746602666692
wouldnt,0.022497068128304785
sure,0.022497068128304785
pup,0.022497068128304785
think,0.022497068128304785
thought,0.022497068128304785
night,0.022497068128304785
meat,0.022497068128304785
leg,0.021835389653942883
theyd,0.020512032705219067
wild,0.020512032705219067
spring,0.020512032705219067
man,0.019850354230857164
tail,0.019188675756495258
lot,0.019188675756495258
tell,0.019188675756495258
guess,0.018526997282133355
searcy,0.018526997282133355
hand,0.018526997282133355
dont,0.018526997282133355
cut,0.01786531880777145
wood,0.01786531880777145
eye,0.01786531880777145
home,0.01786531880777145
hurt,0.01786531880777145
pig,0.01786531880777145
caught,0.01720364033340954
fast,0.01720364033340954
shot,0.01720364033340954
creek,0.016541961859047636
mind,0.01588028338468573
kept,0.015218604910323827
stand,0.015218604910323827
bed,0.015218604910323827
wolf,0.014556926435961919
gun,0.014556926435961919
burn,0.014556926435961919
calf,0.014556926435961919
boy,0.014556926435961919
start,0.014556926435961919
held,0.014556926435961919
lay,0.014556926435961919
sort,0.014556926435961919
salt,0.014556926435961919
work,0.013895247961600014
door,0.013895247961600014
hadnt,0.013895247961600014
minute,0.013895247961600014
milk,0.013895247961600014
turn,0.01323356948723811
want,0.01323356948723811
try,0.01323356948723811
eat,0.01323356948723811
past,0.01323356948723811
rope,0.01323356948723811
sight,0.012571891012876204
rode,0.012571891012876204
sat,0.012571891012876204
ill,0.012571891012876204
