term,weight
meg,0.22245681593251712
mr,0.18942215448282265
wallace,0.11737847791699957
calvin,0.11667561277977202
whatsit,0.08293808619285
father,0.07801803023225719
dont,0.0646635926249339
voice,0.05025485731176927
time,0.047794829331472874
thing,0.04744339676285911
im,0.047091964194245335
beast,0.03795471741028728
eye,0.036197554567218425
murry,0.036197554567218425
mother,0.03303466144969449
think,0.03233179631246695
hand,0.03233179631246695
child,0.03057463346939809
way,0.029871768332170548
man,0.029871768332170548
right,0.02741174035187415
oh,0.02670887521464661
look,0.02670887521464661
felt,0.026006010077419064
want,0.023897414665736437
word,0.023897414665736437
light,0.023545982097122668
thought,0.023194549528508898
tell,0.022843116959895125
boy,0.02143738668544004
wrinkle,0.0207345215482125
aunt,0.020383088979598726
help,0.020383088979598726
youre,0.020031656410984956
love,0.01932879127375741
isnt,0.01897735870514364
arm,0.01897735870514364
head,0.01862592613652987
moment,0.01862592613652987
face,0.01862592613652987
house,0.01792306099930233
feel,0.01792306099930233
dark,0.017220195862074787
try,0.016868763293461014
glass,0.016517330724847245
sure,0.016517330724847245
camazotz,0.016517330724847245
medium,0.015814465587619703
planet,0.01546303301900593
door,0.014408735313164616
didnt,0.014408735313164616
told,0.014408735313164616
shadow,0.014408735313164616
understand,0.014057302744550847
mean,0.014057302744550847
darkness,0.013354437607323305
foot,0.013003005038709532
course,0.01265157247009576
mind,0.012300139901481991
dear,0.012300139901481991
wall,0.011948707332868218
home,0.011948707332868218
left,0.011597274764254449
body,0.011597274764254449
cold,0.011245842195640676
ball,0.011245842195640676
ill,0.011245842195640676
afraid,0.010894409627026905
finger,0.010191544489799363
held,0.010191544489799363
woman,0.010191544489799363
arent,0.009840111921185593
saw,0.009840111921185593
room,0.00948867935257182
school,0.00948867935257182
hold,0.00948867935257182
column,0.00948867935257182
stood,0.00948867935257182
kind,0.00913724678395805
wont,0.00913724678395805
twin,0.00913724678395805
sat,0.008785814215344278
longer,0.008785814215344278
building,0.008785814215344278
table,0.008785814215344278
star,0.008785814215344278
shook,0.008785814215344278
youd,0.008434381646730507
life,0.008434381646730507
need,0.008434381646730507
sound,0.008082949078116738
blue,0.008082949078116738
strange,0.008082949078116738
earth,0.008082949078116738
okay,0.007731516509502965
wind,0.007731516509502965
paper,0.007731516509502965
brain,0.007731516509502965
stay,0.007731516509502965
eat,0.007380083940889195
