term,weight
giver,0.09421635980168054
memory,0.0749566619416685
father,0.07339506481788374
time,0.06923080582112438
community,0.05309430220868185
day,0.04476578421516313
asher,0.04476578421516313
felt,0.04424525184056821
gabriel,0.043204187091378375
mother,0.04216312234218853
year,0.04164258996759361
didnt,0.038519395720024094
dont,0.03747833097083425
thing,0.035916733847049485
hnd,0.03539620147245457
thought,0.03487566909785965
told,0.034355136723264734
child,0.034355136723264734
eye,0.034355136723264734
rule,0.03071141010110029
ceremony,0.03071141010110029
room,0.030190877726505368
way,0.02967034535191045
receiver,0.02967034535191045
training,0.028629280602720606
night,0.02758821585353077
elder,0.02758821585353077
bicycle,0.02758821585353077
newchild,0.027067683478935844
parent,0.027067683478935844
think,0.026547151104340926
man,0.026547151104340926
life,0.02550608635515109
assignment,0.022903424482176485
moment,0.022903424482176485
friend,0.022903424482176485
family,0.022903424482176485
pain,0.022382892107581567
hour,0.022382892107581567
head,0.022382892107581567
sat,0.021862359732986645
right,0.020821294983796805
face,0.020821294983796805
release,0.020300762609201883
place,0.020300762609201883
voice,0.020300762609201883
course,0.020300762609201883
left,0.019780230234606965
want,0.019259697860012047
wasnt,0.018739165485417125
feel,0.018739165485417125
look,0.018739165485417125
morning,0.018739165485417125
lay,0.018218633110822207
bed,0.018218633110822207
im,0.017698100736227285
fiona,0.017698100736227285
work,0.017698100736227285
color,0.017177568361632367
group,0.017177568361632367
dream,0.017177568361632367
snow,0.017177568361632367
jonass,0.016657035987037445
mean,0.016657035987037445
heard,0.016657035987037445
committee,0.016136503612442524
saw,0.016136503612442524
word,0.015615971237847606
school,0.015615971237847606
arm,0.015095438863252684
bike,0.015095438863252684
chief,0.014574906488657766
question,0.014574906488657766
door,0.014054374114062844
ride,0.014054374114062844
understand,0.013533841739467922
need,0.013533841739467922
hair,0.013533841739467922
today,0.013533841739467922
change,0.013533841739467922
unit,0.013013309364873004
center,0.013013309364873004
gabe,0.012492776990278082
seat,0.012492776990278082
home,0.012492776990278082
lie,0.012492776990278082
job,0.011972244615683164
river,0.011972244615683164
stood,0.011972244615683164
water,0.011972244615683164
cold,0.011972244615683164
help,0.011972244615683164
longer,0.011451712241088242
youre,0.011451712241088242
sleep,0.011451712241088242
speaker,0.011451712241088242
ask,0.011451712241088242
wont,0.011451712241088242
female,0.010931179866493322
volunteer,0.010931179866493322
